economy,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
SLE,33.34450309846,31.87342207941,58.51633386887,148.49745620075,289.63950730625,489.95170606687,556.64071226379,575.35613189504,740.85274653814,902.99856552674,962.57734679826,1533.52023563614,1769.62873919364,2051.74938795808,1947.79299594522,2058.61443271364,2302.73215515263,2649.25346186214,2833.87412975289,2904.97637900696,2927.61468135567,2924.01870553133,3320.39331344197,3901.47031596664,4265.39941473491,4260.25063116823,4252.0414721434,4318.78536604398,4308.90423856721,4818.63063450159,7428.43276326071,7966.61125844918,9063.43829669874,9807.74655922933,10409.7129236268,13985.2685188355,21288.699437031
SLV,5.01026364377,5.01026364377,5.01026364377,6.86239110408,8.03312270884,8.37799585632,8.72633348935,8.72204696774,8.72253129117,8.74429798764,8.75414797823,8.75522204822,8.72480930736,8.73752487217,8.75127584071,8.74546957306,8.74417494824,8.75243341568,8.75071674666,8.75190151515,8.752,8.752,8.74887881925,8.74800757576,8.74890843215,8.74826583067,8.74697945448,8.74842074001,8.73888686512,8.74320130697,8.74662360837,8.74952689394,8.75,8.75,8.75,8.75,8.75
SMR,1296.07,1301.6275,1372.09333333333,1198.10166666667,1240.61333333333,1232.40583333333,1573.665,1612.44583333333,1628.93416666667,1542.94666666667,1703.0975,1736.20666666667,0.9375,1.08583333333,1.11666666667,1.06166666667,0.88583333333,0.805,0.80416666667,0.7975,0.73083333333,0.6825,0.71916666667,0.75666666667,0.72,0.77833333333,0.7525,0.75333333333,0.90166666667,0.90333333333,0.88666666667,0.84833333333,0.8925,0.8775,0.845,0.95083333333,0.925
SOM,105.17708333333,170.45275,490.67516666667,1525.79864583333,3106.11100446429,4739.87189732143,6373.63279017857,8007.39368303571,9641.15457589286,11274.91546875,12908.6763616071,14542.4372544643,16176.1981473214,17809.9590401786,19443.7199330357,21077.4808258929,22711.24171875,24345.0026116071,25978.7635044643,27612.5243973214,29246.2852901786,30880.0461830357,31558.9055,31269.6625,29966.8353333333,22516.0001666667,19283.79975,20230.929,22254.2355,23061.78425,23097.98725,23497.7881666667,,,,,
SSP,202.74418533912,215.00424769929,249.23383671413,250.46808346575,294.71851719175,343.69305555535,385.96856484858,7631.60955568285,30790.3001127161,6909.63378112811,14141.7410325433,16872.0314021532,10477.4096884781,190.55313631927,207.06688516689,214.23282070486,211.63838623814,210.65929741527,221.45284383732,231.35417099829,220.89387549458,214.374478857,248.28437396657,266.04666411527,282.37875731494,290.45404304858,292.22830420458,298.44888024057,348.68198876955,384.71256819954,430.69303023651,453.66041800403,474.14916462568,506.65226339566,523.48351888823,,
SST,202.87706200798,215.14691267332,249.40109362339,250.63723233936,294.9206780772,343.9321148835,386.23873879949,7637.02021173047,30812.1408520821,6914.53227497295,14151.7702985945,16883.9975112575,10484.8390901295,190.68428045285,207.20962752869,214.38081955042,211.78467327831,210.80501238851,221.60619723759,231.51439397624,221.04581915334,214.51995358329,248.45078710449,266.22681882445,282.57029604038,290.650346164,292.42705690323,298.65155968474,348.91990992301,384.97606653307,430.98902290883,453.97268621571,474.47588399723,506.99955259313,523.84335866102,,
STP,0.05425,0.08633333333,0.12483333333,0.14341666667,0.20045833333,0.32133333333,0.43,0.73266666667,1.42041666667,2.20316666667,4.5525,6.88325,7.119,7.97816666667,8.84208333333,9.08833333333,9.3475,9.90233333333,10.55791666667,12.44883333333,13.53683333333,14.69541666667,16.20833333333,18.49866666667,17.62291666667,19.06833333333,18.44991666667,18.46641666667,22.09075,22.14891666667,21.74116666667,20.75075,21.88475,21.507,20.71041666667,23.29025,22.59814285714
SUR,,,,,,,,0.22375760341,0.44169251825,0.39927007299,0.39927007299,0.39927007299,0.83347627737,1.32175030414,2.17519008516,2.34571167883,2.60107816302,2.735,2.72985209235,2.74348188406,2.745,2.74443282201,2.74491997694,2.745,3.26476190476,3.3,3.3,3.36051426297,3.44857739664,6.23882446226,7.48713874156,7.50508633974,7.49052222497,9.32337989444,18.13074987256,24.20678279182,36.53937041177
SVK,0.85783376786,0.8425660241,0.89629909189,0.77165633978,0.79383848413,0.75669897099,0.839725496,0.83172649094,0.75454563534,0.77446086914,0.88434618776,0.89866592894,0.93852901307,1.08500649599,1.11686107983,1.06072678607,0.88504757129,0.8047055012,0.80459478294,0.79669233336,0.73050689653,0.68335173036,0.71926203913,0.7550221677,0.71904440154,0.77784497035,0.75301920665,0.75369614286,0.9007476221,0.90433493697,0.88690836099,0.84676949126,0.8930961998,0.87738382839,0.84518008154,0.95094414865,0.92602955968
SVN,0.85783376786,0.8425660241,0.89629909189,0.77165633978,0.79383848413,0.75669897099,0.839725496,0.83172649094,0.75454563534,0.77446086914,0.88434618776,0.89866592894,0.93852901307,1.08500649599,1.11686107983,1.06072678607,0.88504757129,0.8047055012,0.80459478294,0.79669233336,0.73050689653,0.68335173036,0.71926203913,0.7550221677,0.71904440154,0.77784497035,0.75301920665,0.75369614286,0.9007476221,0.90433493697,0.88690836099,0.84676949126,0.8930961998,0.87738382839,0.84518008154,0.95094414865,0.92602955968
SWE,6.3472492236,6.13548299768,6.45283824895,5.92249293086,6.04501826338,5.83144177803,7.78937590188,7.70828147704,7.13500049486,6.70530276052,7.6395890128,7.95472066707,8.26457545878,9.16800004627,10.33662481649,9.7169335341,8.07742048043,7.3451402072,7.47582233751,7.37369308928,6.75791283879,6.59559643641,7.64804428995,7.20540481602,6.49338585937,6.77073214756,6.51291318072,6.86242538271,8.43086445839,8.56271003043,8.54652590098,8.69208642619,9.45639456639,9.21091932485,8.57659846603,10.11514096909,10.65705043976
SWZ,2.03874903538,2.27531212749,2.62166069625,2.58740031213,2.75918583349,2.85347876749,3.26930520971,3.54869604351,3.62569853739,4.29712417106,4.60655432979,5.52822745781,6.11295840313,6.94292536075,8.61546739601,10.50244252149,7.54639216074,6.43956230159,6.36406991813,6.76802197597,7.05213544921,8.2728489797,8.41881938014,7.32039078361,7.26319820487,8.20710946578,9.6513379627,10.84820944303,12.76755334343,14.70603930635,13.31431149124,13.24648610251,14.45287063061,16.48195914816,14.77822778837,16.3691235021,18.41368136595
SYC,5.53042740782,5.31667506063,5.5755678084,5.27058823415,5.22358790092,5.05834193861,5.1460284402,5.04247885885,4.77940760713,4.98274539965,5.03199065029,5.25352364719,5.32838505945,5.69948406895,5.86499996549,5.6216813147,5.44011480567,5.26738047243,5.29421476645,5.51255809532,6.72234153805,9.32120097089,13.71744757278,12.11036476724,12.39616655844,13.75582678885,12.0772883909,12.76293708357,13.32124509928,13.29961981692,13.4778256726,13.50409658396,13.62327266257,17.13226133932,16.27290711188,13.71569373275,13.64378720784
SYR,3.925,11.225,11.225,11.225,11.225,11.225,11.225,11.225,11.225,11.225,11.225,11.225,11.225,11.225,11.225,11.225,11.225,11.225,11.225,11.225,11.225,11.225,11.225,11.225,48.33666666667,64.58083333333,108.73333333333,154.13,237.02916666667,460.27583333333,492.61083333333,436.5,,,,,
TCD,300.5375,297.85,319.00916666667,272.26583333333,282.10833333333,264.69416666667,283.1625,555.20583333333,499.15,511.55166666667,583.67083333333,589.9525,615.67333333333,711.83166666667,732.89916666667,696.38166666667,581.05916666667,528.12333333333,527.79,522.86,479.26416666667,448.21583333333,472.02416666667,495.31083333333,471.76583333333,510.51416666667,494.04583333333,494.41416666667,591.45,593.01416666667,582.03,555.7,585.95916666667,575.5875,554.53083333333,623.76083333333,607.031
TGO,300.5375,297.85,319.00916666667,272.26583333333,282.10833333333,264.69416666667,283.1625,555.20583333333,499.15,511.55166666667,583.67083333333,589.9525,615.67333333333,711.83166666667,732.89916666667,696.38166666667,581.05916666667,528.12333333333,527.79,522.86,479.26416666667,448.21583333333,472.02416666667,495.31083333333,471.76583333333,510.51416666667,494.04583333333,494.41416666667,591.45,593.01416666667,582.03,555.7,585.95916666667,575.5875,554.53083333333,623.76083333333,607.031
THA,25.76008626639,25.30959098751,25.71353124412,25.6079397939,25.52800127439,25.41144683246,25.3249288067,25.15925610139,24.91782311861,25.34846281134,30.99278340548,41.22877917372,37.84462633321,40.18670081796,44.49054822291,43.00238653617,41.53440811061,40.25910728402,40.25839028954,37.91139869895,34.51458133195,33.35429673991,34.33251656158,31.71706852532,30.48561797713,31.06709257403,30.72309280146,32.47665895367,34.2502689364,35.286625493,33.9243100963,32.29851932359,31.04579497381,31.29194496636,31.97970303305,35.05348946923,34.80649594205
TJK,,,,,,0.00246916667,0.0103575,0.02449416667,0.12285916667,0.2955,0.56233333333,0.776625,1.23779166667,2.07625,2.37219166667,2.76413333333,3.06136666667,2.97050833333,3.11656666667,3.29840833333,3.44248333333,3.430725,4.14270833333,4.37896666667,4.61018333333,4.73770833333,4.76423333333,4.93756666667,6.16311666667,7.835675,8.54974166667,9.15121666667,9.53036666667,10.32194166667,11.30885,11.031075,10.80697777778
TKM,,,,,,,1.985,19.19833333333,110.91666666667,3257.66666666667,4143.41666666667,4890.16666666667,5200.0,5200.0,5200.0,,,,,,,,,,,,,,,,,,,,,,
TLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TON,1.41006594209,1.26345310561,1.25568919997,1.27707534937,1.28285551321,1.36558605815,1.47732903051,1.36804114981,1.31779598329,1.22804654449,1.26088368399,1.48423670341,1.61260545067,1.74557766607,2.16477976083,2.2403126237,2.19316450938,2.01530237497,1.95198139362,2.02727586977,1.9516636678,1.91088859688,2.02720715759,1.90921642567,1.72750362633,1.7175934318,1.77482832345,1.82723605049,2.06206892698,2.19450246502,2.18664834889,2.22380202035,2.27779934967,2.29495121268,2.24684060657,2.31131207841,2.34690268742
TTO,3.41139636819,3.64237633062,4.02734293467,4.02734293467,4.02734293467,4.02734293467,5.13214917836,5.67567288464,5.80674437308,5.91467020359,6.15956793478,6.17817210145,6.18202141242,6.22693188014,6.15170389454,6.11338269026,6.15083737138,6.18564393939,6.26536193221,6.28699135454,6.29425680799,6.2573696554,6.29887437104,6.33839749749,6.37924455189,6.38128393563,6.37345767457,6.352413794,6.35196886568,6.63494271612,6.75131133989,6.78545401188,6.76588860735,6.76180104147,6.77050719815,6.77209634544,6.76946337951
TUN,0.81677023653,0.85471977539,0.95175791925,0.88616194946,0.91569226347,0.87656303799,0.98516806261,1.01717559132,0.94265717893,0.97659562316,1.10434116083,1.13247734801,1.18533345019,1.37027431261,1.43805051446,1.42141702506,1.28786377439,1.24470374631,1.2968657146,1.32902602186,1.27869431897,1.23295510854,1.3497526672,1.43165986025,1.4065261348,1.56173206679,1.62519616507,1.69775079365,1.960127052,2.14875592529,2.42118947074,2.63788937632,2.9309199793,2.80444342885,2.78197555956,3.09399764885,3.10343674701
TUR,0.001,0.00138949275,0.002,0.00278499278,0.00416296898,0.00684711792,0.01096721877,0.0299036177,0.04599251208,0.08166295643,0.15240601826,0.26168865597,0.4210064739,0.62507697864,1.23194559649,1.51500089325,1.50457752525,1.42977991954,1.34733385093,1.43691137226,1.30596303956,1.30533238754,1.55415267661,1.50721146872,1.68018705847,1.80000313774,1.90571198632,2.18776598046,2.72538250646,3.0256448135,3.64878188311,4.84083364486,5.680167247,7.02298915161,8.86770587866,16.55943345371,23.29227087094
TWN,31.95460071209,28.64262500784,26.41106687057,26.87954341395,26.80095049878,25.14634233798,26.36888661067,26.43538724434,26.45942746643,27.44506303642,28.65707669396,33.38352542349,32.25361637336,31.23720116773,33.80482151954,34.53488370977,34.40498758705,33.41655215823,32.16569858209,32.52759642779,32.85250008391,31.53225397453,33.03379631172,31.4976525378,29.39056669647,29.57536198789,29.70163450499,30.32859812567,31.77071302102,32.26236932948,30.42812772949,30.13870008831,30.90722076942,29.46152872906,27.9356666153,29.79080973699,31.16829831216
TZA,65.26663564386,100.84413402988,138.59299575726,190.47136975344,216.82714594182,292.34042247004,403.8391719995,512.45327694648,561.83463693613,552.42692491687,603.98369045266,650.971382066,739.188277966,800.06153303219,877.70718383368,966.58569095458,1038.18083301964,1089.1907695511,1125.91153091474,1251.4612228104,1240.84743818621,1198.79725021959,1325.59919027229,1441.58681567225,1585.69396413671,1586.86401672,1617.14341469822,1663.53467418753,2034.32914644754,2186.54281506126,2236.25068125129,2272.86749783419,2305.81148629933,2306.93659284616,2312.36842504627,2322.49689448836,2407.25092006955
UGA,42.79736334776,106.02607640655,222.86096366133,428.41151352276,733.2509473851,1132.66164886845,1191.94404649302,942.31652642496,957.53336587038,1034.59679543886,1070.10627349947,1235.3831998557,1456.06096939896,1648.14554473305,1757.00080168925,1803.69195918815,1963.89789575883,1811.51416925466,1780.7041795282,1830.637841262,1723.70259388136,1717.76831804066,2030.42009635172,2177.42677034318,2522.68403052262,2502.9935365299,2585.56326576322,2597.03261446766,3237.24473039971,3418.27944600579,3611.03756263892,3725.7410713491,3704.05259526554,3718.98109912793,3588.53278562018,3688.71677387226,3719.8110661083
UKR,,,,,,0.00838239188,0.06030665269,0.36440826871,1.50333091513,1.83191282154,1.86152353412,2.44731950013,4.19783184955,5.47194093105,5.37160676838,5.32674935065,5.33095962811,5.32348838384,5.10441570911,5.03812027182,5.03248373094,5.27166055352,8.06873598799,7.95178127157,7.98486045,8.08271697879,8.15510257623,12.01055787534,21.966850495,25.53713905415,26.61621854655,27.18911153201,25.81258693613,26.96369003584,27.26800381036,32.55530947519,36.79722297911
UMC,92.53247840436,95.24074756313,101.10206185146,106.78701087792,113.79053088801,118.51796138433,123.20561920719,129.61745854256,135.20967654642,145.56835531766,172.40688906646,487.35659414332,396.88210146602,426.52101385332,509.28399076017,476.00154213855,451.2740372657,457.13437247653,485.94608984503,462.01068737302,453.30042971305,473.01894711608,508.55978277752,447.5101117844,431.98890626532,458.12195307091,504.36533889207,568.36681749603,649.05990928982,653.56435567807,654.32461436971,692.05416986915,695.64541633504,722.49172184838,715.41731108868,749.33796973516,771.9224427045
URY,0.22920054201,0.36433773713,0.63128387534,1.18849085366,2.05047425474,3.07402608401,3.96780141321,5.0540919039,6.31977696099,7.89284791366,9.37676069925,10.46059138748,11.32692929685,12.10026709682,13.30279985766,21.13171085584,28.15111792969,28.69269513379,24.43430858664,24.02030773966,23.43287706098,20.90395660722,22.53595515716,20.00973061673,19.25914993491,20.24341656315,20.43512864985,23.21830838509,27.28294743753,30.10968532266,28.63981303754,30.7167720889,35.25119913655,41.99502081647,43.53377106325,41.17136323915,38.79271876059
USA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
UZB,,,,,,,,52.00396825397,35.30862144347,40.04680290221,66.44016077702,94.48047778369,124.62432077391,236.42151142249,423.02871695997,769.40722973132,967.04649475846,1018.99531106461,1111.9930622216,1218.92758159232,1263.56534334023,1318.87647153209,1465.59761842807,1586.11462585482,1714.16937919568,1885.38405939833,2092.34483432932,2308.99218046929,2569.19558985037,2964.75302872885,5138.37168573322,8133.43237518691,8855.43693130843,10051.6862707876,10607.790130555,11045.86860012,11676.4755977833
VCT,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7
VEN,0.01494699647,0.01494699647,0.03471024735,0.04666784452,0.05654946996,0.06817491166,0.09051236749,0.1463975265,0.17620848057,0.41602473498,0.48693992933,0.54548595534,0.60592949918,0.6798711933,0.72386404887,1.16177033769,1.6107057971,1.88466666667,2.1071849473,2.147,2.147,2.147,2.147,4.24385714286,4.295,4.295,6.075725,6.29222113997,6.292,9.26473188406,10.04021856089,77629.4905833098,,,,,
VIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VNM,78.85886348607,610.89630325933,4496.15624185168,6529.57582050071,10109.4637638167,11188.4336608408,10625.184333525,10945.1660209758,11005.6371008219,11017.3379919798,11667.9587777621,13255.2428826307,13934.255537518,14166.8140582847,14800.1762202773,15266.8104452914,15508.9300258015,15740.4423371918,15855.6546317209,15990.7119416212,16083.3169905578,16445.2443456302,17799.8135281385,19125.1066923113,20656.6973673066,20873.1290388356,21029.0350531715,21198.8635861723,21920.1775071437,22364.7113706945,22713.7182508313,23014.9494437125,23226.2588522387,23235.6987444319,22937.2229378411,23405.0879498596,23796.5062933049
VUT,109.84916666667,104.42583333333,116.04166666667,117.06125,111.675,113.39166666667,121.48522855104,115.02054069421,111.87698455159,111.50692576777,115.81550696013,127.87309338598,129.17163704985,137.86109672815,145.72301702977,139.25347321559,121.85978121863,111.90051413985,110.52773125667,111.86869549533,102.33583029833,102.85182462043,107.27780841019,99.713622114,93.45768141038,94.16280895916,95.91385244526,97.1858248008,106.68096296819,109.53113580897,107.51340598196,108.02457839802,113.69612312838,115.3031210788,109.75647492654,116.794501294,120.16163152217
WLT,60.16817080909,58.99781382637,68.30081291488,75.40456245782,84.56423817113,89.45394206826,93.71352289144,255.43648432919,746.111211178,254.86206828961,418.73711389221,574.41293146732,405.05071281406,195.74224487879,224.62293221199,251.42842102208,256.15316008586,260.08608905791,268.79215379717,263.64012529632,261.42894476775,270.57447625615,289.20415197472,273.94473532862,275.32905229937,296.11959684226,353.98416970417,430.1640996554,482.03857299392,509.80880478667,546.22993939753,1042.52910064423,1072.53299339354,1111.84259606485,1114.09358310396,,
WSM,2.11864240357,2.07739121115,2.26686843754,2.30647038109,2.39610980303,2.46269801804,2.56484327309,2.53132574313,2.46978429622,2.46646268599,1.35631428037,0.34137237038,0.69472304071,3.27483881716,3.51704949196,3.42729150111,3.04019337439,2.77663615567,2.70052984743,2.756666652,2.60480059471,2.64233587315,2.73408790606,2.48489997301,2.31785816226,2.29286877632,2.31060311709,2.33133059911,2.54501863062,2.54387376634,2.49568963646,2.5391472184,2.61436457008,2.65694701919,2.53637227269,2.66404268441,2.72546685021
YEM,,,,16.495,16.495,16.495,16.49154700865,30.28066504041,12.0,63.39970355731,121.59388672949,129.91108918405,145.28009530835,159.6969525774,166.34945375533,174.7641352657,177.84035674838,183.35418705298,181.76551126953,196.9918605543,198.87913406189,199.36259665757,202.80297600618,219.50436358068,215.36665313853,215.56775605433,215.01148554646,215.02486672235,214.97467352877,240.78708653268,250.25345635873,250.26226894896,250.26936301093,250.06877087647,251.14022990738,250.22509158275,250.25530005018
YUG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,2.03874903538,2.27531212749,2.62166069625,2.58740031213,2.75918583349,2.85347876749,3.26930520971,3.54869604351,3.62569853739,4.29712417106,4.60655432979,5.52822745781,6.11295840313,6.94292536075,8.61546739601,10.50244252149,7.54639216074,6.43956230159,6.36406991813,6.76802197597,7.05213544921,8.2728489797,8.41881938014,7.32039078361,7.26319820487,8.20710946578,9.6513379627,10.84820944303,12.76750421864,14.70609681859,13.3143020286,13.2464708859,14.45282400519,16.4821477759,14.77828544333,16.36916530091,18.41376465236
ZMB,0.01107230392,0.01022058824,0.01533088235,0.03066176471,0.06558210784,0.17630514706,0.46248161765,0.67157037718,0.85454855456,1.18857725469,1.2973959941,1.81806447158,2.43361665177,3.27304003309,3.66634501184,4.48647848621,4.78511507388,4.76341184438,4.4205975665,3.59331615221,3.99570786514,3.74868465713,5.04799410487,4.79733199228,4.86203956961,5.14381526758,5.38694995451,6.15959117024,8.63282051165,10.31241866309,9.54051086934,10.47366179228,12.90390682995,18.29045900974,19.99315311487,16.9219641818,19.75848213491
ZWE,,,,,4.69e-09,4.69e-09,4.69e-09,4.69e-09,4.69e-09,4.69e-09,5.09e-09,1.213e-08,1.878e-08,2.152e-08,2.817e-08,2.817e-08,3.2861e-07,2.37928e-06,1.049866e-05,7.715814e-05,0.00454221041,0.01375826487,276.27600735931,322.355,322.33580952381,322.355,322.355,322.34915942029,321.56160502525,262.46235038959,167.45655378183,72.51145405739,11.02293244689,51.30115547635,88.55669125416,369.50698020618,3278.45132824062
